NAME, X, Y, Z, W, SUM
Wgh, 0,0,0,0,0
Pos, 0.0190994,10.4108,-3.96313, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.0193004,10.3104,-3.95868, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.0190994,10.4108,-3.96313, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.0167119,10.4355,-4.02291, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.0168879,10.3427,-4.01651, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.0193004,10.3104,-3.95868, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.0168879,10.3427,-4.01651, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.0155477,10.2609,-4.00941, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.0177688,10.2166,-3.95462, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.00677988,9.97029,-3.94312, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0,9.95898,-3.94346, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0,9.61038,-3.61586, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.0120828,9.62782,-3.61209, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.00677988,9.97029,-3.94312, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.0120828,9.62782,-3.61209, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.0212621,9.65599,-3.61427, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.0124196,9.99294,-3.94493, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.00677988,9.97029,-3.94312, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.0124196,9.99294,-3.94493, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.0114095,10.0688,-3.98243, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.00705726,10.0644,-3.99283, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.00677988,9.97029,-3.94312, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.00705726,10.0644,-3.99283, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0,10.0644,-3.99283, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0,9.95898,-3.94346, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.0158911,10.5525,-3.96957, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.0190994,10.4108,-3.96313, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.0242054,10.2103,-3.59698, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.0201327,10.3801,-3.59729, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.0158911,10.5525,-3.96957, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.0201327,10.3801,-3.59729, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.0141649,10.5232,-3.59855, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.0109598,10.6743,-3.97516, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.0158911,10.5525,-3.96957, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.0109598,10.6743,-3.97516, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.0105274,10.6591,-4.01847, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.0139047,10.5746,-4.03, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.0158911,10.5525,-3.96957, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.0139047,10.5746,-4.03, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.0167119,10.4355,-4.02291, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.0190994,10.4108,-3.96313, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.331904,9.65864,-0.488259, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.301399,9.83522,-0.433215, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.241119,9.93227,-0.497389, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.272863,9.70667,-0.563202, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.331904,9.65864,-0.488259, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.272863,9.70667,-0.563202, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.309229,9.45576,-0.603843, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.369442,9.38251,-0.507616, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.331904,9.65864,-0.488259, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.369442,9.38251,-0.507616, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.41194,9.34382,-0.444677, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.379778,9.62289,-0.431423, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.331904,9.65864,-0.488259, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.379778,9.62289,-0.431423, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.353579,9.80348,-0.402149, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.301399,9.83522,-0.433215, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.15191,9.72268,-0.627004, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0,9.72268,-0.685235, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0,9.5515,-0.715894, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.155666,9.5515,-0.663373, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.15191,9.72268,-0.627004, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.155666,9.5515,-0.663373, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.309229,9.45576,-0.603843, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.272863,9.70667,-0.563202, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.15191,9.72268,-0.627004, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.272863,9.70667,-0.563202, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.241119,9.93227,-0.497389, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.127965,9.93728,-0.592037, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.15191,9.72268,-0.627004, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.127965,9.93728,-0.592037, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0,9.93728,-0.650268, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0,9.72268,-0.685235, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.475205,6.38775,0.672934, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0,6.38775,0.814323, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0,6.74716,0.77273, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.476204,6.74716,0.635852, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.45509,6.62034,-0.904389, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.773476,6.50796,-0.608309, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.767746,6.74716,-0.605757, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.455681,6.74716,-0.887542, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.884004,7.09741,-0.111034, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.800285,7.09741,0.348353, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.739429,7.59485,0.320821, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.810202,7.47765,-0.116174, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.884004,7.09741,-0.111034, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.810202,7.47765,-0.116174, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.634687,7.62257,-0.553928, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.727913,7.09741,-0.565927, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.0512023,9.04642,-2.72548, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.0477898,8.83945,-2.74903, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.0762342,7.98561,-1.84423, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.0796894,8.26424,-1.80023, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.0512023,9.04642,-2.72548, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.0796894,8.26424,-1.80023, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.0703549,8.59739,-1.74761, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.0469155,9.29388,-2.69733, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.0512023,9.04642,-2.72548, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.0469155,9.29388,-2.69733, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.0250555,9.95642,-3.60377, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.0246347,9.79282,-3.60949, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.0512023,9.04642,-2.72548, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.0246347,9.79282,-3.60949, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.0212621,9.65599,-3.61427, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.0477898,8.83945,-2.74903, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.0935096,7.78225,-1.34993, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.0908267,7.53676,-1.39492, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.0967561,7.34623,-1.22356, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.0986011,7.52423,-1.18809, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.0935096,7.78225,-1.34993, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.0986011,7.52423,-1.18809, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.087266,8.0847,-1.07643, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.0823798,8.23536,-1.26687, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.0935096,7.78225,-1.34993, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.0823798,8.23536,-1.26687, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.0703549,8.59739,-1.74761, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.0796894,8.26424,-1.80023, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.0935096,7.78225,-1.34993, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.0796894,8.26424,-1.80023, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.0762342,7.98561,-1.84423, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.0908267,7.53676,-1.39492, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.00788943,10.1746,-4.01713, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0,10.1746,-4.01713, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0,10.0644,-3.99283, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.00705726,10.0644,-3.99283, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.00788943,10.1746,-4.01713, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.00705726,10.0644,-3.99283, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.0114095,10.0688,-3.98243, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.0138065,10.1547,-4.00018, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.00788943,10.1746,-4.01713, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.0138065,10.1547,-4.00018, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.0155477,10.2609,-4.00941, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.0088844,10.2757,-4.02768, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.00788943,10.1746,-4.01713, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.0088844,10.2757,-4.02768, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0,10.2757,-4.02768, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0,10.1746,-4.01713, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.0157789,10.0948,-3.94934, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.0124196,9.99294,-3.94493, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.0212621,9.65599,-3.61427, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.0246347,9.79282,-3.60949, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.0157789,10.0948,-3.94934, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.0246347,9.79282,-3.60949, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.0250555,9.95642,-3.60377, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.0177688,10.2166,-3.95462, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.0157789,10.0948,-3.94934, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.0177688,10.2166,-3.95462, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.0155477,10.2609,-4.00941, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.0138065,10.1547,-4.00018, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.0157789,10.0948,-3.94934, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.0138065,10.1547,-4.00018, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.0114095,10.0688,-3.98243, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.0124196,9.99294,-3.94493, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 3.02549,10.4069,-0.740001, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 3.0236,10.5088,-0.754449, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 2.66618,10.243,-0.703792, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 2.67492,10.1152,-0.684619, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 3.02549,10.4069,-0.740001, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 2.67492,10.1152,-0.684619, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 2.68309,10.0266,-0.659321, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 3.02726,10.3344,-0.720937, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 3.02549,10.4069,-0.740001, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 3.02726,10.3344,-0.720937, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 3.1183,10.4574,-0.737786, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 3.11786,10.5194,-0.754823, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 3.02549,10.4069,-0.740001, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 3.11786,10.5194,-0.754823, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 3.11739,10.6067,-0.767735, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 3.0236,10.5088,-0.754449, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 3.02035,10.8126,-0.718475, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 3.0218,10.7283,-0.699744, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 2.6578,10.5317,-0.631198, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 2.6511,10.6435,-0.656054, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 3.02035,10.8126,-0.718475, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 2.6511,10.6435,-0.656054, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 2.64683,10.7161,-0.679012, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 3.01943,10.8673,-0.735775, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 3.02035,10.8126,-0.718475, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 3.01943,10.8673,-0.735775, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 3.11634,10.9136,-0.751047, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 3.11657,10.8667,-0.735586, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 3.02035,10.8126,-0.718475, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 3.11657,10.8667,-0.735586, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 3.11693,10.7946,-0.718846, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 3.0218,10.7283,-0.699744, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 3.02807,10.3103,-0.699708, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 3.02726,10.3344,-0.720937, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 2.68309,10.0266,-0.659321, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 2.68687,9.99712,-0.63115, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 3.02807,10.3103,-0.699708, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 2.68687,9.99712,-0.63115, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 2.68651,10.0266,-0.607951, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 3.02799,10.3344,-0.682226, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 3.02807,10.3103,-0.699708, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 3.02799,10.3344,-0.682226, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 3.11848,10.4574,-0.70319, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 3.1185,10.4367,-0.718814, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 3.02807,10.3103,-0.699708, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 3.1185,10.4367,-0.718814, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 3.1183,10.4574,-0.737786, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 3.02726,10.3344,-0.720937, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.398172,9.02498,-0.509459, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.369442,9.38251,-0.507616, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.309229,9.45576,-0.603843, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.353078,9.07272,-0.600296, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.398172,9.02498,-0.509459, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.353078,9.07272,-0.600296, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.395607,8.64328,-0.604069, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.445417,8.61517,-0.498257, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.398172,9.02498,-0.509459, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.445417,8.61517,-0.498257, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.483748,8.60722,-0.420348, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.437924,8.98816,-0.441549, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.398172,9.02498,-0.509459, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.437924,8.98816,-0.441549, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.41194,9.34382,-0.444677, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.369442,9.38251,-0.507616, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.538503,8.18219,-0.478483, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.445417,8.61517,-0.498257, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.395607,8.64328,-0.604069, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.474712,8.1628,-0.610296, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.538503,8.18219,-0.478483, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.474712,8.1628,-0.610296, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.634687,7.62257,-0.553928, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.645342,7.84876,-0.384845, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.538503,8.18219,-0.478483, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.645342,7.84876,-0.384845, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.668059,7.99588,-0.308439, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.575432,8.25231,-0.379381, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.538503,8.18219,-0.478483, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.575432,8.25231,-0.379381, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.483748,8.60722,-0.420348, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.445417,8.61517,-0.498257, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.293771,9.89408,-0.324308, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.304903,9.83522,-0.205197, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.249662,9.93227,-0.0946471, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.25913,9.98013,-0.298968, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.293771,9.89408,-0.324308, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.25913,9.98013,-0.298968, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.241119,9.93227,-0.497389, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.301399,9.83522,-0.433215, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.293771,9.89408,-0.324308, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.301399,9.83522,-0.433215, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.353579,9.80348,-0.402149, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.34548,9.86367,-0.357216, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.293771,9.89408,-0.324308, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.34548,9.86367,-0.357216, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.354454,9.80348,-0.300524, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.304903,9.83522,-0.205197, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.415289,9.02498,0.0144268, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.497219,8.61517,0.0720612, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.42217,8.64512,0.232272, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.341622,9.07861,0.148623, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
